ProductID,link,originalPrice
59338090,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-jasna-sosna-bejcowana-na-bialo-zielony-rozowy-s59338090/,299
79387584,https://www.ikea.com/pl/pl/p/smastad-platsa-komoda-3-szuflady-bialy-bialy-biala-rama-s79387584/,559
49387571,https://www.ikea.com/pl/pl/p/smastad-platsa-komoda-3-szuflady-bialy-brzoza-s49387571/,559
59387561,https://www.ikea.com/pl/pl/p/smastad-platsa-komoda-3-szuflady-bialy-bladorozowy-s59387561/,559
89387569,https://www.ikea.com/pl/pl/p/smastad-platsa-komoda-3-szuflady-bialy-zielony-s89387569/,559
19392258,https://www.ikea.com/pl/pl/p/smastad-biurko-bialy-szary-z-2-szufladami-s19392258/,820
29392272,https://www.ikea.com/pl/pl/p/smastad-biurko-bialy-zielony-z-2-szufladami-s29392272/,820
39392276,https://www.ikea.com/pl/pl/p/smastad-biurko-bialy-brzoza-z-2-szufladami-s39392276/,820
49392247,https://www.ikea.com/pl/pl/p/smastad-biurko-bialy-bialy-z-2-szufladami-s49392247/,820
69392251,https://www.ikea.com/pl/pl/p/smastad-biurko-bialy-bladoturkusowy-z-2-szufladami-s69392251/,820
79392279,https://www.ikea.com/pl/pl/p/smastad-biurko-bialy-biala-rama-z-2-szufladami-s79392279/,820
29335903,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-bialy-rozowy-s29335903/,319
19329422,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-bialy-turkusowy-s19329422/,319
49335921,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-zielony-bialy-s49335921/,319
39335926,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-zolty-pomaranczowy-s39335926/,319
50308002,https://www.ikea.com/pl/pl/p/trofast-pojemnik-zolty-50308002/,15
40466285,https://www.ikea.com/pl/pl/p/trofast-pojemnik-zielony-40466285/,15
39240867,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-jasna-sosna-bejcowana-na-bialo-zolty-s39240867/,529
59331550,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-jasna-sosna-bejcowana-na-bialo-zielony-s59331550/,529
19329691,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-jasna-sosna-bejcowana-na-bialo-szary-s19329691/,289
49335935,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-jasna-sosna-bejcowana-na-bialo-rozowy-s49335935/,289
29335941,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-jasna-sosna-bejcowana-na-bialo-pomaranczowy-s29335941/,289
79329693,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-jasna-sosna-bejcowana-na-bialo-turkusowy-s79329693/,289
90518574,https://www.ikea.com/pl/pl/p/trofast-siatkowe-pudelko-jasny-zielonoszary-90518574/,30
79478386,https://www.ikea.com/pl/pl/p/trofast-kmb-do-przechowywania-pudelka-taca-jasna-sosna-bejcowana-na-bialo-bialy-szary-s79478386/,304
49390903,https://www.ikea.com/pl/pl/p/smastad-szafa-bialy-biala-rama-z-2-drazkami-na-ubrania-s49390903/,575
69430922,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-biala-rama-z-3-szufladami-s69430922/,875
70392542,https://www.ikea.com/pl/pl/p/strandmon-fotelik-dzieciecy-vissle-szary-70392542/,599
39431094,https://www.ikea.com/pl/pl/p/smastad-szafa-z-elementem-wysuwanym-bialy-biala-rama-z-drazkiem-na-ubrania-s39431094/,780
79390336,https://www.ikea.com/pl/pl/p/smastad-szafa-bialy-biala-rama-s79390336/,484
99426221,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-bladorozowy-z-3-szufladami-s99426221/,755
39426224,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-szary-z-3-szufladami-s39426224/,755
59426218,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-bladoturkusowy-z-3-szufladami-s59426218/,755
59426299,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-biala-rama-z-2-szufladami-s59426299/,715
69426227,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-zielony-z-3-szufladami-s69426227/,755
79426302,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-powierzchnia-tablicowa-z-3-szufladami-s79426302/,755
99426264,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-brzoza-z-3-szufladami-s99426264/,755
09426372,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-szary-z-4-szufladami-s09426372/,830
29426366,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-bladoturkusowy-z-4-szufladami-s29426366/,830
39426375,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-zielony-z-4-szufladami-s39426375/,830
69426369,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-bladorozowy-z-4-szufladami-s69426369/,830
79426383,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-korek-z-4-szufladami-s79426383/,980
99426363,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-bialy-z-4-szufladami-s99426363/,830
99426377,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-brzoza-z-4-szufladami-s99426377/,830
19430849,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-biala-rama-z-2-szufladami-s19430849/,860
09430147,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-bialy-biala-rama-s09430147/,574
99430478,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-biala-rama-z-2-drazkami-na-ubrania-s99430478/,630
29420133,https://www.ikea.com/pl/pl/p/smastad-platsa-komoda-3-szuflady-bialy-bialy-s29420133/,499
29420171,https://www.ikea.com/pl/pl/p/smastad-platsa-komoda-3-szuflady-bialy-szary-s29420171/,499
59420160,https://www.ikea.com/pl/pl/p/smastad-platsa-komoda-3-szuflady-bialy-bladorozowy-s59420160/,499
89420192,https://www.ikea.com/pl/pl/p/smastad-platsa-komoda-3-szuflady-bialy-brzoza-s89420192/,499
99420182,https://www.ikea.com/pl/pl/p/smastad-platsa-komoda-3-szuflady-bialy-zielony-s99420182/,499
99420196,https://www.ikea.com/pl/pl/p/smastad-platsa-komoda-3-szuflady-bialy-bialy-biala-rama-s99420196/,499
59483355,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-biala-rama-z-3-polkami-s59483355/,519
57454500,https://www.ikea.com/pl/pl/p/trofast-pokrywka-bialy-57454500/,7.5
